siteID,plotID,collectDate,ym,taxonID,scientificName,individualCount,trapnights,source
JORN,JORN_004,2016-10-15,2016-10,PASCAL,Pasimachus californicus,1,45,demo
JORN,JORN_004,2016-10-15,2016-10,CALOBS,Calosoma obsoletum,1,45,demo
JORN,JORN_004,2016-10-15,2016-10,NOTITE,Notiobia terminata,1,45,demo
JORN,JORN_004,2016-10-15,2016-10,CRADUB,Cratacanthus dubius,1,45,demo
JORN,JORN_007,2016-10-15,2016-10,PASCAL,Pasimachus californicus,1,42,demo
JORN,JORN_007,2016-10-15,2016-10,CALOBS,Calosoma obsoletum,1,42,demo
JORN,JORN_007,2016-10-15,2016-10,NOTITE,Notiobia terminata,1,42,demo
JORN,JORN_007,2016-10-15,2016-10,CRADUB,Cratacanthus dubius,1,42,demo
JORN,JORN_001,2017-05-15,2017-05,PASCAL,Pasimachus californicus,1,42,demo
JORN,JORN_001,2017-05-15,2017-05,HARCAL,Harpalus caliginosus,2,42,demo
JORN,JORN_001,2017-05-15,2017-05,CICPUL,Cicindela pulchra,1,42,demo
JORN,JORN_002,2017-05-15,2017-05,HARCAL,Harpalus caliginosus,2,45,demo
JORN,JORN_002,2017-05-15,2017-05,NOTITE,Notiobia terminata,1,45,demo
JORN,JORN_002,2017-05-15,2017-05,CICPUL,Cicindela pulchra,1,45,demo
JORN,JORN_004,2017-05-15,2017-05,PASCAL,Pasimachus californicus,1,42,demo
JORN,JORN_004,2017-05-15,2017-05,HARCAL,Harpalus caliginosus,1,42,demo
JORN,JORN_004,2017-05-15,2017-05,NOTITE,Notiobia terminata,1,42,demo
JORN,JORN_004,2017-05-15,2017-05,CICPUL,Cicindela pulchra,1,42,demo
JORN,JORN_007,2017-05-15,2017-05,PASCAL,Pasimachus californicus,1,56,demo
JORN,JORN_007,2017-05-15,2017-05,CALOBS,Calosoma obsoletum,1,56,demo
JORN,JORN_007,2017-05-15,2017-05,HARCAL,Harpalus caliginosus,2,56,demo
JORN,JORN_007,2017-05-15,2017-05,NOTITE,Notiobia terminata,1,56,demo
JORN,JORN_007,2017-05-15,2017-05,CICPUL,Cicindela pulchra,2,56,demo
JORN,JORN_001,2017-06-15,2017-06,PASCAL,Pasimachus californicus,1,39,demo
JORN,JORN_001,2017-06-15,2017-06,CALOBS,Calosoma obsoletum,1,39,demo
JORN,JORN_001,2017-06-15,2017-06,HARCAL,Harpalus caliginosus,2,39,demo
JORN,JORN_001,2017-06-15,2017-06,NOTITE,Notiobia terminata,1,39,demo
JORN,JORN_001,2017-06-15,2017-06,CICPUL,Cicindela pulchra,1,39,demo
JORN,JORN_002,2017-06-15,2017-06,PASCAL,Pasimachus californicus,2,56,demo
JORN,JORN_002,2017-06-15,2017-06,CALOBS,Calosoma obsoletum,1,56,demo
JORN,JORN_002,2017-06-15,2017-06,HARCAL,Harpalus caliginosus,3,56,demo
JORN,JORN_002,2017-06-15,2017-06,NOTITE,Notiobia terminata,1,56,demo
JORN,JORN_002,2017-06-15,2017-06,CICPUL,Cicindela pulchra,2,56,demo
JORN,JORN_004,2017-06-15,2017-06,PASCAL,Pasimachus californicus,2,39,demo
JORN,JORN_004,2017-06-15,2017-06,CALOBS,Calosoma obsoletum,1,39,demo
JORN,JORN_004,2017-06-15,2017-06,HARCAL,Harpalus caliginosus,2,39,demo
JORN,JORN_004,2017-06-15,2017-06,NOTITE,Notiobia terminata,1,39,demo
JORN,JORN_004,2017-06-15,2017-06,CICPUL,Cicindela pulchra,1,39,demo
JORN,JORN_007,2017-06-15,2017-06,PASCAL,Pasimachus californicus,2,39,demo
JORN,JORN_007,2017-06-15,2017-06,CALOBS,Calosoma obsoletum,1,39,demo
JORN,JORN_007,2017-06-15,2017-06,HARCAL,Harpalus caliginosus,2,39,demo
JORN,JORN_007,2017-06-15,2017-06,NOTITE,Notiobia terminata,1,39,demo
JORN,JORN_007,2017-06-15,2017-06,CICPUL,Cicindela pulchra,1,39,demo
JORN,JORN_001,2017-07-15,2017-07,PASCAL,Pasimachus californicus,5,60,demo
JORN,JORN_001,2017-07-15,2017-07,CALOBS,Calosoma obsoletum,3,60,demo
JORN,JORN_001,2017-07-15,2017-07,HARCAL,Harpalus caliginosus,3,60,demo
JORN,JORN_001,2017-07-15,2017-07,NOTITE,Notiobia terminata,3,60,demo
JORN,JORN_001,2017-07-15,2017-07,CRADUB,Cratacanthus dubius,1,60,demo
JORN,JORN_001,2017-07-15,2017-07,CICPUL,Cicindela pulchra,2,60,demo
JORN,JORN_002,2017-07-15,2017-07,PASCAL,Pasimachus californicus,2,42,demo
JORN,JORN_002,2017-07-15,2017-07,CALOBS,Calosoma obsoletum,1,42,demo
JORN,JORN_002,2017-07-15,2017-07,HARCAL,Harpalus caliginosus,4,42,demo
JORN,JORN_002,2017-07-15,2017-07,NOTITE,Notiobia terminata,1,42,demo
JORN,JORN_002,2017-07-15,2017-07,CRADUB,Cratacanthus dubius,1,42,demo
JORN,JORN_002,2017-07-15,2017-07,CICPUL,Cicindela pulchra,1,42,demo
JORN,JORN_004,2017-07-15,2017-07,PASCAL,Pasimachus californicus,3,42,demo
JORN,JORN_004,2017-07-15,2017-07,CALOBS,Calosoma obsoletum,2,42,demo
JORN,JORN_004,2017-07-15,2017-07,HARCAL,Harpalus caliginosus,3,42,demo
JORN,JORN_004,2017-07-15,2017-07,NOTITE,Notiobia terminata,2,42,demo
JORN,JORN_004,2017-07-15,2017-07,CRADUB,Cratacanthus dubius,1,42,demo
JORN,JORN_004,2017-07-15,2017-07,CICPUL,Cicindela pulchra,1,42,demo
JORN,JORN_007,2017-07-15,2017-07,PASCAL,Pasimachus californicus,2,45,demo
JORN,JORN_007,2017-07-15,2017-07,CALOBS,Calosoma obsoletum,1,45,demo
JORN,JORN_007,2017-07-15,2017-07,HARCAL,Harpalus caliginosus,3,45,demo
JORN,JORN_007,2017-07-15,2017-07,NOTITE,Notiobia terminata,2,45,demo
JORN,JORN_007,2017-07-15,2017-07,CRADUB,Cratacanthus dubius,1,45,demo
JORN,JORN_007,2017-07-15,2017-07,CICPUL,Cicindela pulchra,1,45,demo
JORN,JORN_001,2017-08-15,2017-08,PASCAL,Pasimachus californicus,4,39,demo
JORN,JORN_001,2017-08-15,2017-08,CALOBS,Calosoma obsoletum,2,39,demo
JORN,JORN_001,2017-08-15,2017-08,HARCAL,Harpalus caliginosus,2,39,demo
JORN,JORN_001,2017-08-15,2017-08,NOTITE,Notiobia terminata,2,39,demo
JORN,JORN_001,2017-08-15,2017-08,CRADUB,Cratacanthus dubius,1,39,demo
JORN,JORN_001,2017-08-15,2017-08,CICPUL,Cicindela pulchra,1,39,demo
JORN,JORN_002,2017-08-15,2017-08,PASCAL,Pasimachus californicus,4,39,demo
JORN,JORN_002,2017-08-15,2017-08,CALOBS,Calosoma obsoletum,3,39,demo
JORN,JORN_002,2017-08-15,2017-08,HARCAL,Harpalus caliginosus,2,39,demo
JORN,JORN_002,2017-08-15,2017-08,NOTITE,Notiobia terminata,2,39,demo
JORN,JORN_002,2017-08-15,2017-08,CRADUB,Cratacanthus dubius,2,39,demo
JORN,JORN_002,2017-08-15,2017-08,CICPUL,Cicindela pulchra,1,39,demo
JORN,JORN_004,2017-08-15,2017-08,PASCAL,Pasimachus californicus,2,42,demo
JORN,JORN_004,2017-08-15,2017-08,CALOBS,Calosoma obsoletum,2,42,demo
JORN,JORN_004,2017-08-15,2017-08,HARCAL,Harpalus caliginosus,2,42,demo
JORN,JORN_004,2017-08-15,2017-08,NOTITE,Notiobia terminata,3,42,demo
JORN,JORN_004,2017-08-15,2017-08,CRADUB,Cratacanthus dubius,2,42,demo
JORN,JORN_004,2017-08-15,2017-08,CICPUL,Cicindela pulchra,1,42,demo
JORN,JORN_007,2017-08-15,2017-08,PASCAL,Pasimachus californicus,5,42,demo
JORN,JORN_007,2017-08-15,2017-08,CALOBS,Calosoma obsoletum,2,42,demo
JORN,JORN_007,2017-08-15,2017-08,HARCAL,Harpalus caliginosus,2,42,demo
JORN,JORN_007,2017-08-15,2017-08,NOTITE,Notiobia terminata,2,42,demo
JORN,JORN_007,2017-08-15,2017-08,CRADUB,Cratacanthus dubius,1,42,demo
JORN,JORN_007,2017-08-15,2017-08,CICPUL,Cicindela pulchra,1,42,demo
JORN,JORN_001,2017-09-15,2017-09,PASCAL,Pasimachus californicus,3,42,demo
JORN,JORN_001,2017-09-15,2017-09,CALOBS,Calosoma obsoletum,1,42,demo
JORN,JORN_001,2017-09-15,2017-09,HARCAL,Harpalus caliginosus,2,42,demo
JORN,JORN_001,2017-09-15,2017-09,NOTITE,Notiobia terminata,1,42,demo
JORN,JORN_001,2017-09-15,2017-09,CRADUB,Cratacanthus dubius,1,42,demo
JORN,JORN_002,2017-09-15,2017-09,PASCAL,Pasimachus californicus,3,39,demo
JORN,JORN_002,2017-09-15,2017-09,CALOBS,Calosoma obsoletum,1,39,demo
JORN,JORN_002,2017-09-15,2017-09,HARCAL,Harpalus caliginosus,1,39,demo
JORN,JORN_002,2017-09-15,2017-09,NOTITE,Notiobia terminata,1,39,demo
JORN,JORN_002,2017-09-15,2017-09,CRADUB,Cratacanthus dubius,2,39,demo
JORN,JORN_004,2017-09-15,2017-09,PASCAL,Pasimachus californicus,2,45,demo
JORN,JORN_004,2017-09-15,2017-09,CALOBS,Calosoma obsoletum,1,45,demo
JORN,JORN_004,2017-09-15,2017-09,HARCAL,Harpalus caliginosus,2,45,demo
JORN,JORN_004,2017-09-15,2017-09,NOTITE,Notiobia terminata,1,45,demo
JORN,JORN_004,2017-09-15,2017-09,CRADUB,Cratacanthus dubius,1,45,demo
JORN,JORN_007,2017-09-15,2017-09,PASCAL,Pasimachus californicus,3,42,demo
JORN,JORN_007,2017-09-15,2017-09,CALOBS,Calosoma obsoletum,2,42,demo
JORN,JORN_007,2017-09-15,2017-09,HARCAL,Harpalus caliginosus,2,42,demo
JORN,JORN_007,2017-09-15,2017-09,NOTITE,Notiobia terminata,1,42,demo
JORN,JORN_007,2017-09-15,2017-09,CRADUB,Cratacanthus dubius,1,42,demo
JORN,JORN_001,2017-10-15,2017-10,PASCAL,Pasimachus californicus,2,42,demo
JORN,JORN_001,2017-10-15,2017-10,CALOBS,Calosoma obsoletum,1,42,demo
JORN,JORN_001,2017-10-15,2017-10,HARCAL,Harpalus caliginosus,1,42,demo
JORN,JORN_001,2017-10-15,2017-10,NOTITE,Notiobia terminata,1,42,demo
JORN,JORN_001,2017-10-15,2017-10,CRADUB,Cratacanthus dubius,2,42,demo
JORN,JORN_002,2017-10-15,2017-10,PASCAL,Pasimachus californicus,3,52,demo
JORN,JORN_002,2017-10-15,2017-10,CALOBS,Calosoma obsoletum,1,52,demo
JORN,JORN_002,2017-10-15,2017-10,NOTITE,Notiobia terminata,1,52,demo
JORN,JORN_002,2017-10-15,2017-10,CRADUB,Cratacanthus dubius,2,52,demo
JORN,JORN_004,2017-10-15,2017-10,PASCAL,Pasimachus californicus,2,56,demo
JORN,JORN_004,2017-10-15,2017-10,CALOBS,Calosoma obsoletum,1,56,demo
JORN,JORN_004,2017-10-15,2017-10,NOTITE,Notiobia terminata,2,56,demo
JORN,JORN_004,2017-10-15,2017-10,CRADUB,Cratacanthus dubius,2,56,demo
JORN,JORN_007,2017-10-15,2017-10,PASCAL,Pasimachus californicus,1,39,demo
JORN,JORN_007,2017-10-15,2017-10,CALOBS,Calosoma obsoletum,1,39,demo
JORN,JORN_007,2017-10-15,2017-10,NOTITE,Notiobia terminata,1,39,demo
JORN,JORN_007,2017-10-15,2017-10,CRADUB,Cratacanthus dubius,1,39,demo
JORN,JORN_001,2018-05-15,2018-05,HARCAL,Harpalus caliginosus,2,39,demo
JORN,JORN_001,2018-05-15,2018-05,CICPUL,Cicindela pulchra,1,39,demo
JORN,JORN_002,2018-05-15,2018-05,PASCAL,Pasimachus californicus,1,52,demo
JORN,JORN_002,2018-05-15,2018-05,CALOBS,Calosoma obsoletum,1,52,demo
JORN,JORN_002,2018-05-15,2018-05,HARCAL,Harpalus caliginosus,2,52,demo
JORN,JORN_002,2018-05-15,2018-05,NOTITE,Notiobia terminata,1,52,demo
JORN,JORN_002,2018-05-15,2018-05,CICPUL,Cicindela pulchra,1,52,demo
JORN,JORN_004,2018-05-15,2018-05,PASCAL,Pasimachus californicus,1,60,demo
JORN,JORN_004,2018-05-15,2018-05,HARCAL,Harpalus caliginosus,2,60,demo
JORN,JORN_004,2018-05-15,2018-05,CICPUL,Cicindela pulchra,1,60,demo
JORN,JORN_007,2018-05-15,2018-05,PASCAL,Pasimachus californicus,1,56,demo
JORN,JORN_007,2018-05-15,2018-05,HARCAL,Harpalus caliginosus,2,56,demo
JORN,JORN_007,2018-05-15,2018-05,NOTITE,Notiobia terminata,1,56,demo
JORN,JORN_007,2018-05-15,2018-05,CICPUL,Cicindela pulchra,1,56,demo
JORN,JORN_001,2018-06-15,2018-06,PASCAL,Pasimachus californicus,2,45,demo
JORN,JORN_001,2018-06-15,2018-06,CALOBS,Calosoma obsoletum,1,45,demo
JORN,JORN_001,2018-06-15,2018-06,HARCAL,Harpalus caliginosus,3,45,demo
JORN,JORN_001,2018-06-15,2018-06,NOTITE,Notiobia terminata,1,45,demo
JORN,JORN_001,2018-06-15,2018-06,CICPUL,Cicindela pulchra,2,45,demo
JORN,JORN_002,2018-06-15,2018-06,PASCAL,Pasimachus californicus,1,45,demo
JORN,JORN_002,2018-06-15,2018-06,CALOBS,Calosoma obsoletum,1,45,demo
JORN,JORN_002,2018-06-15,2018-06,HARCAL,Harpalus caliginosus,3,45,demo
JORN,JORN_002,2018-06-15,2018-06,NOTITE,Notiobia terminata,1,45,demo
JORN,JORN_002,2018-06-15,2018-06,CICPUL,Cicindela pulchra,1,45,demo
JORN,JORN_004,2018-06-15,2018-06,PASCAL,Pasimachus californicus,3,56,demo
JORN,JORN_004,2018-06-15,2018-06,CALOBS,Calosoma obsoletum,1,56,demo
JORN,JORN_004,2018-06-15,2018-06,HARCAL,Harpalus caliginosus,3,56,demo
JORN,JORN_004,2018-06-15,2018-06,NOTITE,Notiobia terminata,1,56,demo
JORN,JORN_004,2018-06-15,2018-06,CICPUL,Cicindela pulchra,2,56,demo
JORN,JORN_007,2018-06-15,2018-06,PASCAL,Pasimachus californicus,2,42,demo
JORN,JORN_007,2018-06-15,2018-06,CALOBS,Calosoma obsoletum,1,42,demo
JORN,JORN_007,2018-06-15,2018-06,HARCAL,Harpalus caliginosus,3,42,demo
JORN,JORN_007,2018-06-15,2018-06,NOTITE,Notiobia terminata,1,42,demo
JORN,JORN_007,2018-06-15,2018-06,CICPUL,Cicindela pulchra,1,42,demo
JORN,JORN_001,2018-07-15,2018-07,PASCAL,Pasimachus californicus,3,42,demo
JORN,JORN_001,2018-07-15,2018-07,CALOBS,Calosoma obsoletum,2,42,demo
JORN,JORN_001,2018-07-15,2018-07,HARCAL,Harpalus caliginosus,2,42,demo
JORN,JORN_001,2018-07-15,2018-07,NOTITE,Notiobia terminata,2,42,demo
JORN,JORN_001,2018-07-15,2018-07,CRADUB,Cratacanthus dubius,1,42,demo
JORN,JORN_001,2018-07-15,2018-07,CICPUL,Cicindela pulchra,1,42,demo
JORN,JORN_002,2018-07-15,2018-07,PASCAL,Pasimachus californicus,3,42,demo
JORN,JORN_002,2018-07-15,2018-07,CALOBS,Calosoma obsoletum,2,42,demo
JORN,JORN_002,2018-07-15,2018-07,HARCAL,Harpalus caliginosus,4,42,demo
JORN,JORN_002,2018-07-15,2018-07,NOTITE,Notiobia terminata,2,42,demo
JORN,JORN_002,2018-07-15,2018-07,CRADUB,Cratacanthus dubius,1,42,demo
JORN,JORN_002,2018-07-15,2018-07,CICPUL,Cicindela pulchra,1,42,demo
JORN,JORN_004,2018-07-15,2018-07,PASCAL,Pasimachus californicus,4,42,demo
JORN,JORN_004,2018-07-15,2018-07,CALOBS,Calosoma obsoletum,2,42,demo
JORN,JORN_004,2018-07-15,2018-07,HARCAL,Harpalus caliginosus,2,42,demo
JORN,JORN_004,2018-07-15,2018-07,NOTITE,Notiobia terminata,2,42,demo
JORN,JORN_004,2018-07-15,2018-07,CRADUB,Cratacanthus dubius,1,42,demo
JORN,JORN_004,2018-07-15,2018-07,CICPUL,Cicindela pulchra,1,42,demo
JORN,JORN_007,2018-07-15,2018-07,PASCAL,Pasimachus californicus,2,42,demo
JORN,JORN_007,2018-07-15,2018-07,CALOBS,Calosoma obsoletum,2,42,demo
JORN,JORN_007,2018-07-15,2018-07,HARCAL,Harpalus caliginosus,2,42,demo
JORN,JORN_007,2018-07-15,2018-07,NOTITE,Notiobia terminata,1,42,demo
JORN,JORN_007,2018-07-15,2018-07,CRADUB,Cratacanthus dubius,1,42,demo
JORN,JORN_007,2018-07-15,2018-07,CICPUL,Cicindela pulchra,1,42,demo
JORN,JORN_001,2018-08-15,2018-08,PASCAL,Pasimachus californicus,5,45,demo
JORN,JORN_001,2018-08-15,2018-08,CALOBS,Calosoma obsoletum,2,45,demo
JORN,JORN_001,2018-08-15,2018-08,HARCAL,Harpalus caliginosus,2,45,demo
JORN,JORN_001,2018-08-15,2018-08,NOTITE,Notiobia terminata,2,45,demo
JORN,JORN_001,2018-08-15,2018-08,CRADUB,Cratacanthus dubius,1,45,demo
JORN,JORN_002,2018-08-15,2018-08,PASCAL,Pasimachus californicus,4,45,demo
JORN,JORN_002,2018-08-15,2018-08,CALOBS,Calosoma obsoletum,2,45,demo
JORN,JORN_002,2018-08-15,2018-08,HARCAL,Harpalus caliginosus,2,45,demo
JORN,JORN_002,2018-08-15,2018-08,NOTITE,Notiobia terminata,2,45,demo
JORN,JORN_002,2018-08-15,2018-08,CRADUB,Cratacanthus dubius,1,45,demo
JORN,JORN_002,2018-08-15,2018-08,CICPUL,Cicindela pulchra,1,45,demo
JORN,JORN_004,2018-08-15,2018-08,PASCAL,Pasimachus californicus,3,45,demo
JORN,JORN_004,2018-08-15,2018-08,CALOBS,Calosoma obsoletum,2,45,demo
JORN,JORN_004,2018-08-15,2018-08,HARCAL,Harpalus caliginosus,2,45,demo
JORN,JORN_004,2018-08-15,2018-08,NOTITE,Notiobia terminata,3,45,demo
JORN,JORN_004,2018-08-15,2018-08,CRADUB,Cratacanthus dubius,2,45,demo
JORN,JORN_004,2018-08-15,2018-08,CICPUL,Cicindela pulchra,1,45,demo
JORN,JORN_007,2018-08-15,2018-08,PASCAL,Pasimachus californicus,6,56,demo
JORN,JORN_007,2018-08-15,2018-08,CALOBS,Calosoma obsoletum,3,56,demo
JORN,JORN_007,2018-08-15,2018-08,HARCAL,Harpalus caliginosus,3,56,demo
JORN,JORN_007,2018-08-15,2018-08,NOTITE,Notiobia terminata,3,56,demo
JORN,JORN_007,2018-08-15,2018-08,CRADUB,Cratacanthus dubius,2,56,demo
JORN,JORN_001,2018-09-15,2018-09,PASCAL,Pasimachus californicus,3,42,demo
JORN,JORN_001,2018-09-15,2018-09,CALOBS,Calosoma obsoletum,1,42,demo
JORN,JORN_001,2018-09-15,2018-09,HARCAL,Harpalus caliginosus,1,42,demo
JORN,JORN_001,2018-09-15,2018-09,NOTITE,Notiobia terminata,2,42,demo
JORN,JORN_001,2018-09-15,2018-09,CRADUB,Cratacanthus dubius,1,42,demo
JORN,JORN_002,2018-09-15,2018-09,PASCAL,Pasimachus californicus,3,42,demo
JORN,JORN_002,2018-09-15,2018-09,CALOBS,Calosoma obsoletum,2,42,demo
JORN,JORN_002,2018-09-15,2018-09,HARCAL,Harpalus caliginosus,1,42,demo
JORN,JORN_002,2018-09-15,2018-09,NOTITE,Notiobia terminata,2,42,demo
JORN,JORN_002,2018-09-15,2018-09,CRADUB,Cratacanthus dubius,1,42,demo
JORN,JORN_004,2018-09-15,2018-09,PASCAL,Pasimachus californicus,3,45,demo
JORN,JORN_004,2018-09-15,2018-09,CALOBS,Calosoma obsoletum,2,45,demo
JORN,JORN_004,2018-09-15,2018-09,HARCAL,Harpalus caliginosus,1,45,demo
JORN,JORN_004,2018-09-15,2018-09,NOTITE,Notiobia terminata,2,45,demo
JORN,JORN_004,2018-09-15,2018-09,CRADUB,Cratacanthus dubius,1,45,demo
JORN,JORN_007,2018-09-15,2018-09,PASCAL,Pasimachus californicus,4,42,demo
JORN,JORN_007,2018-09-15,2018-09,CALOBS,Calosoma obsoletum,2,42,demo
JORN,JORN_007,2018-09-15,2018-09,HARCAL,Harpalus caliginosus,2,42,demo
JORN,JORN_007,2018-09-15,2018-09,NOTITE,Notiobia terminata,2,42,demo
JORN,JORN_007,2018-09-15,2018-09,CRADUB,Cratacanthus dubius,1,42,demo
JORN,JORN_001,2018-10-15,2018-10,PASCAL,Pasimachus californicus,2,45,demo
JORN,JORN_001,2018-10-15,2018-10,CALOBS,Calosoma obsoletum,1,45,demo
JORN,JORN_001,2018-10-15,2018-10,NOTITE,Notiobia terminata,1,45,demo
JORN,JORN_001,2018-10-15,2018-10,CRADUB,Cratacanthus dubius,2,45,demo
JORN,JORN_002,2018-10-15,2018-10,PASCAL,Pasimachus californicus,2,42,demo
JORN,JORN_002,2018-10-15,2018-10,CALOBS,Calosoma obsoletum,1,42,demo
JORN,JORN_002,2018-10-15,2018-10,NOTITE,Notiobia terminata,1,42,demo
JORN,JORN_002,2018-10-15,2018-10,CRADUB,Cratacanthus dubius,2,42,demo
JORN,JORN_004,2018-10-15,2018-10,PASCAL,Pasimachus californicus,1,39,demo
JORN,JORN_004,2018-10-15,2018-10,CALOBS,Calosoma obsoletum,1,39,demo
JORN,JORN_004,2018-10-15,2018-10,NOTITE,Notiobia terminata,1,39,demo
JORN,JORN_004,2018-10-15,2018-10,CRADUB,Cratacanthus dubius,2,39,demo
JORN,JORN_007,2018-10-15,2018-10,PASCAL,Pasimachus californicus,3,56,demo
JORN,JORN_007,2018-10-15,2018-10,CALOBS,Calosoma obsoletum,2,56,demo
JORN,JORN_007,2018-10-15,2018-10,HARCAL,Harpalus caliginosus,1,56,demo
JORN,JORN_007,2018-10-15,2018-10,NOTITE,Notiobia terminata,1,56,demo
JORN,JORN_007,2018-10-15,2018-10,CRADUB,Cratacanthus dubius,1,56,demo
JORN,JORN_001,2019-05-15,2019-05,HARCAL,Harpalus caliginosus,1,42,demo
JORN,JORN_001,2019-05-15,2019-05,CICPUL,Cicindela pulchra,1,42,demo
JORN,JORN_002,2019-05-15,2019-05,PASCAL,Pasimachus californicus,1,39,demo
JORN,JORN_002,2019-05-15,2019-05,HARCAL,Harpalus caliginosus,1,39,demo
JORN,JORN_002,2019-05-15,2019-05,CICPUL,Cicindela pulchra,1,39,demo
JORN,JORN_004,2019-05-15,2019-05,HARCAL,Harpalus caliginosus,2,52,demo
JORN,JORN_004,2019-05-15,2019-05,CICPUL,Cicindela pulchra,1,52,demo
JORN,JORN_007,2019-05-15,2019-05,PASCAL,Pasimachus californicus,1,45,demo
JORN,JORN_007,2019-05-15,2019-05,HARCAL,Harpalus caliginosus,1,45,demo
JORN,JORN_007,2019-05-15,2019-05,CICPUL,Cicindela pulchra,1,45,demo
JORN,JORN_001,2019-06-15,2019-06,PASCAL,Pasimachus californicus,2,56,demo
JORN,JORN_001,2019-06-15,2019-06,CALOBS,Calosoma obsoletum,1,56,demo
JORN,JORN_001,2019-06-15,2019-06,HARCAL,Harpalus caliginosus,2,56,demo
JORN,JORN_001,2019-06-15,2019-06,NOTITE,Notiobia terminata,1,56,demo
JORN,JORN_001,2019-06-15,2019-06,CICPUL,Cicindela pulchra,2,56,demo
JORN,JORN_002,2019-06-15,2019-06,PASCAL,Pasimachus californicus,2,56,demo
JORN,JORN_002,2019-06-15,2019-06,CALOBS,Calosoma obsoletum,1,56,demo
JORN,JORN_002,2019-06-15,2019-06,HARCAL,Harpalus caliginosus,2,56,demo
JORN,JORN_002,2019-06-15,2019-06,NOTITE,Notiobia terminata,2,56,demo
JORN,JORN_002,2019-06-15,2019-06,CICPUL,Cicindela pulchra,1,56,demo
JORN,JORN_004,2019-06-15,2019-06,PASCAL,Pasimachus californicus,1,52,demo
JORN,JORN_004,2019-06-15,2019-06,CALOBS,Calosoma obsoletum,1,52,demo
JORN,JORN_004,2019-06-15,2019-06,HARCAL,Harpalus caliginosus,3,52,demo
JORN,JORN_004,2019-06-15,2019-06,NOTITE,Notiobia terminata,1,52,demo
JORN,JORN_004,2019-06-15,2019-06,CICPUL,Cicindela pulchra,1,52,demo
JORN,JORN_007,2019-06-15,2019-06,PASCAL,Pasimachus californicus,2,39,demo
JORN,JORN_007,2019-06-15,2019-06,CALOBS,Calosoma obsoletum,1,39,demo
JORN,JORN_007,2019-06-15,2019-06,HARCAL,Harpalus caliginosus,2,39,demo
JORN,JORN_007,2019-06-15,2019-06,NOTITE,Notiobia terminata,1,39,demo
JORN,JORN_007,2019-06-15,2019-06,CICPUL,Cicindela pulchra,2,39,demo
JORN,JORN_001,2019-07-15,2019-07,PASCAL,Pasimachus californicus,4,42,demo
JORN,JORN_001,2019-07-15,2019-07,CALOBS,Calosoma obsoletum,2,42,demo
JORN,JORN_001,2019-07-15,2019-07,HARCAL,Harpalus caliginosus,2,42,demo
JORN,JORN_001,2019-07-15,2019-07,NOTITE,Notiobia terminata,1,42,demo
JORN,JORN_001,2019-07-15,2019-07,CRADUB,Cratacanthus dubius,1,42,demo
JORN,JORN_001,2019-07-15,2019-07,CICPUL,Cicindela pulchra,1,42,demo
JORN,JORN_002,2019-07-15,2019-07,PASCAL,Pasimachus californicus,3,52,demo
JORN,JORN_002,2019-07-15,2019-07,CALOBS,Calosoma obsoletum,2,52,demo
JORN,JORN_002,2019-07-15,2019-07,HARCAL,Harpalus caliginosus,4,52,demo
JORN,JORN_002,2019-07-15,2019-07,NOTITE,Notiobia terminata,3,52,demo
JORN,JORN_002,2019-07-15,2019-07,CRADUB,Cratacanthus dubius,1,52,demo
JORN,JORN_002,2019-07-15,2019-07,CICPUL,Cicindela pulchra,1,52,demo
JORN,JORN_004,2019-07-15,2019-07,PASCAL,Pasimachus californicus,4,42,demo
JORN,JORN_004,2019-07-15,2019-07,CALOBS,Calosoma obsoletum,2,42,demo
JORN,JORN_004,2019-07-15,2019-07,HARCAL,Harpalus caliginosus,2,42,demo
JORN,JORN_004,2019-07-15,2019-07,NOTITE,Notiobia terminata,1,42,demo
JORN,JORN_004,2019-07-15,2019-07,CRADUB,Cratacanthus dubius,1,42,demo
JORN,JORN_004,2019-07-15,2019-07,CICPUL,Cicindela pulchra,1,42,demo
JORN,JORN_007,2019-07-15,2019-07,PASCAL,Pasimachus californicus,3,39,demo
JORN,JORN_007,2019-07-15,2019-07,CALOBS,Calosoma obsoletum,1,39,demo
JORN,JORN_007,2019-07-15,2019-07,HARCAL,Harpalus caliginosus,3,39,demo
JORN,JORN_007,2019-07-15,2019-07,NOTITE,Notiobia terminata,2,39,demo
JORN,JORN_007,2019-07-15,2019-07,CRADUB,Cratacanthus dubius,1,39,demo
JORN,JORN_007,2019-07-15,2019-07,CICPUL,Cicindela pulchra,1,39,demo
JORN,JORN_001,2019-08-15,2019-08,PASCAL,Pasimachus californicus,3,42,demo
JORN,JORN_001,2019-08-15,2019-08,CALOBS,Calosoma obsoletum,2,42,demo
JORN,JORN_001,2019-08-15,2019-08,HARCAL,Harpalus caliginosus,3,42,demo
JORN,JORN_001,2019-08-15,2019-08,NOTITE,Notiobia terminata,3,42,demo
JORN,JORN_001,2019-08-15,2019-08,CRADUB,Cratacanthus dubius,2,42,demo
JORN,JORN_002,2019-08-15,2019-08,PASCAL,Pasimachus californicus,6,60,demo
JORN,JORN_002,2019-08-15,2019-08,CALOBS,Calosoma obsoletum,3,60,demo
JORN,JORN_002,2019-08-15,2019-08,HARCAL,Harpalus caliginosus,4,60,demo
JORN,JORN_002,2019-08-15,2019-08,NOTITE,Notiobia terminata,3,60,demo
